dijikstra,Haute-Garonne,temps,26662,96155,921.6349590086248,133993961,23856,23033,837,10972.728706384867
astar,Haute-Garonne,temps,26662,96155,921.6349590086248,118338943,20177,19556,621,10972.728706384867
bellmanFord,Haute-Garonne,longueur,45133,124113,15835.211519241333,7596313282,155677,-1,-1,14391.166080383378
dijikstra,Haute-Garonne,longueur,45133,124113,15835.211519241333,240079245,61482,60940,551,14391.166080383378
astar,Haute-Garonne,longueur,45133,124113,15835.211519241333,73313799,6040,5723,321,14391.166080383378
bellmanFord,Haute-Garonne,temps,45133,124113,976.7624628372196,6591953540,155677,-1,-1,14391.166080383378
dijikstra,Haute-Garonne,temps,45133,124113,976.7624628372196,442889091,57319,56063,1257,14391.166080383378
astar,Haute-Garonne,temps,45133,124113,976.7624628372196,301924864,47291,46228,1104,14391.166080383378
bellmanFord,Haute-Garonne,longueur,122318,17108,36697.903369903564,10423952759,155677,-1,-1,30674.662359850157
dijikstra,Haute-Garonne,longueur,122318,17108,36697.903369903564,371601388,101300,101099,472,30674.662359850157
astar,Haute-Garonne,longueur,122318,17108,36697.903369903564,218392330,40261,39671,920,30674.662359850157
bellmanFord,Haute-Garonne,temps,122318,17108,1570.0167772068064,7264506014,155677,-1,-1,30674.662359850157
dijikstra,Haute-Garonne,temps,122318,17108,1570.0167772068064,538771475,90764,89879,1377,30674.662359850157
astar,Haute-Garonne,temps,122318,17108,1570.0167772068064,538885090,83392,82490,1461,30674.662359850157
bellmanFord,Haute-Garonne,longueur,117744,141552,84611.02863359451,9313819026,155677,-1,-1,73549.26199162856
dijikstra,Haute-Garonne,longueur,117744,141552,84611.02863359451,499895429,145253,145142,539,73549.26199162856
astar,Haute-Garonne,longueur,117744,141552,84611.02863359451,137284334,24550,24159,570,73549.26199162856
bellmanFord,Haute-Garonne,temps,117744,141552,3380.855871973883,7657722997,155677,-1,-1,73549.26199162856
dijikstra,Haute-Garonne,temps,117744,141552,3380.855871973883,754975551,144357,144094,1310,73549.26199162856
astar,Haute-Garonne,temps,117744,141552,3380.855871973883,770018872,140316,139914,1379,73549.26199162856
bellmanFord,Haute-Garonne,longueur,52559,33504,10406.661069869995,11992846108,155677,-1,-1,8913.251539231993
dijikstra,Haute-Garonne,longueur,52559,33504,10406.661069869995,186832905,42905,42476,463,8913.251539231993
astar,Haute-Garonne,longueur,52559,33504,10406.661069869995,81216423,7556,7140,426,8913.251539231993
bellmanFord,Haute-Garonne,temps,52559,33504,710.2416293022453,8218289964,155677,-1,-1,8913.251539231993
dijikstra,Haute-Garonne,temps,52559,33504,710.2416293022453,239474588,40861,39747,1120,8913.251539231993
astar,Haute-Garonne,temps,52559,33504,710.2416293022453,186967811,32649,31764,895,8913.251539231993
bellmanFord,Haute-Garonne,longueur,124385,53195,28629.117165088654,11870663662,155677,-1,-1,26423.239804489876
dijikstra,Haute-Garonne,longueur,124385,53195,28629.117165088654,351738413,92047,91761,535,26423.239804489876
astar,Haute-Garonne,longueur,124385,53195,28629.117165088654,143434473,20973,20338,787,26423.239804489876
bellmanFord,Haute-Garonne,temps,124385,53195,1537.2193076995347,7336202055,155677,-1,-1,26423.239804489876
dijikstra,Haute-Garonne,temps,124385,53195,1537.2193076995347,544972124,92958,92058,1416,26423.239804489876
astar,Haute-Garonne,temps,124385,53195,1537.2193076995347,522175216,85782,85015,1389,26423.239804489876
bellmanFord,Haute-Garonne,longueur,79573,58690,12261.209485292435,10920028680,155677,-1,-1,10644.863025325032
dijikstra,Haute-Garonne,longueur,79573,58690,12261.209485292435,225938703,55499,55075,480,10644.863025325032
astar,Haute-Garonne,longueur,79573,58690,12261.209485292435,95817432,9998,9625,429,10644.863025325032
bellmanFord,Haute-Garonne,temps,79573,58690,983.830110182626,7716350654,155677,-1,-1,10644.863025325032
dijikstra,Haute-Garonne,temps,79573,58690,983.830110182626,348718381,64961,63995,1034,10644.863025325032
astar,Haute-Garonne,temps,79573,58690,983.830110182626,358824049,58592,57656,1044,10644.863025325032
bellmanFord,Haute-Garonne,longueur,54016,44601,57549.513102948666,7709918882,155677,-1,-1,52274.08347399613
dijikstra,Haute-Garonne,longueur,54016,44601,57549.513102948666,479354056,129778,129470,650,52274.08347399613
astar,Haute-Garonne,longueur,54016,44601,57549.513102948666,289953352,49155,48462,1054,52274.08347399613
bellmanFord,Haute-Garonne,temps,54016,44601,2477.649055225454,6968274737,155677,-1,-1,52274.08347399613
dijikstra,Haute-Garonne,temps,54016,44601,2477.649055225454,743008437,125206,124376,1477,52274.08347399613
astar,Haute-Garonne,temps,54016,44601,2477.649055225454,689493796,113623,112719,1451,52274.08347399613
bellmanFord,Guadeloupe,longueur,29025,33873,16224.380313634872,1106758673,31854,-1,-1,14343.63092764768
dijikstra,Guadeloupe,longueur,29025,33873,16224.380313634872,32127980,7987,7913,114,14343.63092764768
astar,Guadeloupe,longueur,29025,33873,16224.380313634872,18676480,1503,1299,207,14343.63092764768
bellmanFord,Guadeloupe,temps,29025,33873,777.9590771423063,1138800520,31781,-1,-1,14343.63092764768
dijikstra,Guadeloupe,temps,29025,33873,777.9590771423063,31734335,7020,6823,213,14343.63092764768
astar,Guadeloupe,temps,29025,33873,777.9590771423063,28870832,6173,5970,239,14343.63092764768
bellmanFord,Guadeloupe,longueur,9010,2664,19693.006143927574,904258219,31854,-1,-1,15811.231295751424
dijikstra,Guadeloupe,longueur,9010,2664,19693.006143927574,39935404,9179,9074,141,15811.231295751424
astar,Guadeloupe,longueur,9010,2664,19693.006143927574,22085043,2440,2231,211,15811.231295751424
bellmanFord,Guadeloupe,temps,9010,2664,849.1201195264546,1146468330,31781,-1,-1,15811.231295751424
dijikstra,Guadeloupe,temps,9010,2664,849.1201195264546,51049102,7214,6986,301,15811.231295751424
astar,Guadeloupe,temps,9010,2664,849.1201195264546,33316989,5385,5105,314,15811.231295751424
bellmanFord,Guadeloupe,longueur,23023,31763,22042.1104888916,925595670,31854,-1,-1,17911.291996057713
dijikstra,Guadeloupe,longueur,23023,31763,22042.1104888916,42641487,12622,12497,160,17911.291996057713
astar,Guadeloupe,longueur,23023,31763,22042.1104888916,23506861,2606,2465,167,17911.291996057713
bellmanFord,Guadeloupe,temps,23023,31763,1307.9935348772317,991920145,31781,-1,-1,17911.291996057713
dijikstra,Guadeloupe,temps,23023,31763,1307.9935348772317,57838923,14421,14231,322,17911.291996057713
astar,Guadeloupe,temps,23023,31763,1307.9935348772317,43791593,10799,10556,275,17911.291996057713
bellmanFord,Guadeloupe,longueur,16145,4792,7305.966577529907,881766051,31854,-1,-1,5677.927334319647
dijikstra,Guadeloupe,longueur,16145,4792,7305.966577529907,20114857,1153,1094,62,5677.927334319647
astar,Guadeloupe,longueur,16145,4792,7305.966577529907,16422910,369,328,47,5677.927334319647
bellmanFord,Guadeloupe,temps,16145,4792,628.6617957420348,1007337313,31781,-1,-1,5677.927334319647
dijikstra,Guadeloupe,temps,16145,4792,628.6617957420348,24119570,3164,2992,173,5677.927334319647
astar,Guadeloupe,temps,16145,4792,628.6617957420348,19963997,2554,2421,159,5677.927334319647
bellmanFord,Guadeloupe,longueur,18701,32132,38090.54192054272,1048967065,31854,-1,-1,26993.87957782959
dijikstra,Guadeloupe,longueur,18701,32132,38090.54192054272,62944940,22443,22380,208,26993.87957782959
astar,Guadeloupe,longueur,18701,32132,38090.54192054272,37818954,9423,9177,309,26993.87957782959
bellmanFord,Guadeloupe,temps,18701,32132,1813.9908721327972,1304794535,31781,-1,-1,26993.87957782959
dijikstra,Guadeloupe,temps,18701,32132,1813.9908721327972,72406613,22907,22808,391,26993.87957782959
astar,Guadeloupe,temps,18701,32132,1813.9908721327972,71153865,21090,20782,341,26993.87957782959
bellmanFord,Guadeloupe,longueur,10215,31521,29621.903933525085,889988593,31854,-1,-1,23346.916893292142
dijikstra,Guadeloupe,longueur,10215,31521,29621.903933525085,62056210,20494,20393,232,23346.916893292142
astar,Guadeloupe,longueur,10215,31521,29621.903933525085,29110856,6229,6052,242,23346.916893292142
bellmanFord,Guadeloupe,temps,10215,31521,1424.3004748501962,1044501181,31781,-1,-1,23346.916893292142
dijikstra,Guadeloupe,temps,10215,31521,1424.3004748501962,71402956,19638,19292,462,23346.916893292142
astar,Guadeloupe,temps,10215,31521,1424.3004748501962,57346396,15110,14742,367,23346.916893292142
bellmanFord,Guadeloupe,longueur,30394,25464,41785.61952376366,1030439804,31854,-1,-1,33809.806686530916
dijikstra,Guadeloupe,longueur,30394,25464,41785.61952376366,68550116,26481,26367,164,33809.806686530916
astar,Guadeloupe,longueur,30394,25464,41785.61952376366,53832893,14280,14061,352,33809.806686530916
bellmanFord,Guadeloupe,temps,30394,25464,1878.3848018365327,1192555867,31781,-1,-1,33809.806686530916
dijikstra,Guadeloupe,temps,30394,25464,1878.3848018365327,101673180,25033,24795,301,33809.806686530916
astar,Guadeloupe,temps,30394,25464,1878.3848018365327,77180726,22089,21874,321,33809.806686530916
bellmanFord,Guadeloupe,longueur,10241,21499,24079.88918209076,1110292006,31854,-1,-1,16402.47823926343
dijikstra,Guadeloupe,longueur,10241,21499,24079.88918209076,46450351,15514,15369,165,16402.47823926343
astar,Guadeloupe,longueur,10241,21499,24079.88918209076,27526721,5172,5019,165,16402.47823926343
bellmanFord,Guadeloupe,temps,10241,21499,1515.7063587156695,1026082310,31781,-1,-1,16402.47823926343
dijikstra,Guadeloupe,temps,10241,21499,1515.7063587156695,65615412,19604,19339,319,16402.47823926343
astar,Guadeloupe,temps,10241,21499,1515.7063587156695,57203790,17510,17208,324,16402.47823926343
bellmanFord,Guadeloupe,longueur,24737,17394,34257.489706516266,1376198652,31854,-1,-1,21259.786776584107
dijikstra,Guadeloupe,longueur,24737,17394,34257.489706516266,24524947,5041,4948,105,21259.786776584107
astar,Guadeloupe,longueur,24737,17394,34257.489706516266,16538733,1105,1067,38,21259.786776584107
bellmanFord,Guadeloupe,temps,24737,17394,1575.9840174293515,1419706667,31781,-1,-1,21259.786776584107
dijikstra,Guadeloupe,temps,24737,17394,1575.9840174293515,24812007,3889,3774,120,21259.786776584107
astar,Guadeloupe,temps,24737,17394,1575.9840174293515,20786894,3288,3190,101,21259.786776584107
bellmanFord,Guadeloupe,longueur,18019,32871,15658.290947914124,1074460731,31854,-1,-1,12178.906589420649
dijikstra,Guadeloupe,longueur,18019,32871,15658.290947914124,25922261,5378,5262,143,12178.906589420649
astar,Guadeloupe,longueur,18019,32871,15658.290947914124,19211484,1484,1381,114,12178.906589420649
bellmanFord,Guadeloupe,temps,18019,32871,791.8328885466838,1113846873,31781,-1,-1,12178.906589420649
dijikstra,Guadeloupe,temps,18019,32871,791.8328885466838,32459131,7523,7262,281,12178.906589420649
astar,Guadeloupe,temps,18019,32871,791.8328885466838,26596057,5640,5447,235,12178.906589420649
bellmanFord,Guadeloupe,longueur,26284,9571,45785.54771924019,1054342694,31854,-1,-1,32974.61102795846
dijikstra,Guadeloupe,longueur,26284,9571,45785.54771924019,69504758,26272,26151,181,32974.61102795846
astar,Guadeloupe,longueur,26284,9571,45785.54771924019,37483590,9676,9445,269,32974.61102795846
bellmanFord,Guadeloupe,temps,26284,9571,1880.368735643089,1143247972,31781,-1,-1,32974.61102795846
dijikstra,Guadeloupe,temps,26284,9571,1880.368735643089,75923163,23134,22836,323,32974.61102795846
astar,Guadeloupe,temps,26284,9571,1880.368735643089,66978908,19267,19037,307,32974.61102795846
bellmanFord,Guadeloupe,longueur,25857,25383,9649.81864976883,997945166,31854,-1,-1,7172.112497315153
dijikstra,Guadeloupe,longueur,25857,25383,9649.81864976883,22402484,3448,3403,100,7172.112497315153
astar,Guadeloupe,longueur,25857,25383,9649.81864976883,16351546,795,698,98,7172.112497315153
bellmanFord,Guadeloupe,temps,25857,25383,802.6993069267273,1100043341,31781,-1,-1,7172.112497315153
dijikstra,Guadeloupe,temps,25857,25383,802.6993069267273,28595209,5198,5100,176,7172.112497315153
astar,Guadeloupe,temps,25857,25383,802.6993069267273,23119814,4163,4029,141,7172.112497315153
bellmanFord,Guadeloupe,longueur,21829,31638,13006.611002922058,797252030,31854,-1,-1,9429.208261714852
dijikstra,Guadeloupe,longueur,21829,31638,13006.611002922058,29097083,6386,6283,114,9429.208261714852
astar,Guadeloupe,longueur,21829,31638,13006.611002922058,21040194,2798,2686,158,9429.208261714852
bellmanFord,Guadeloupe,temps,21829,31638,699.8883346835049,911736783,31781,-1,-1,9429.208261714852
dijikstra,Guadeloupe,temps,21829,31638,699.8883346835049,30428497,6549,6317,244,9429.208261714852
astar,Guadeloupe,temps,21829,31638,699.8883346835049,27099873,5657,5475,208,9429.208261714852
bellmanFord,Guadeloupe,longueur,19345,2932,33299.269646406174,1252701332,31854,-1,-1,19576.78147070425
dijikstra,Guadeloupe,longueur,19345,2932,33299.269646406174,40759638,12414,12337,131,19576.78147070425
astar,Guadeloupe,longueur,19345,2932,33299.269646406174,23000033,4632,4445,188,19576.78147070425
bellmanFord,Guadeloupe,temps,19345,2932,1428.6135658489072,1276384056,31781,-1,-1,19576.78147070425
dijikstra,Guadeloupe,temps,19345,2932,1428.6135658489072,35946532,9319,9115,245,19576.78147070425
astar,Guadeloupe,temps,19345,2932,1428.6135658489072,34265289,7951,7718,244,19576.78147070425
bellmanFord,Guadeloupe,longueur,32607,11543,4382.420358657837,1121606178,31854,-1,-1,3334.1326397175535
dijikstra,Guadeloupe,longueur,32607,11543,4382.420358657837,17831473,964,931,52,3334.1326397175535
astar,Guadeloupe,longueur,32607,11543,4382.420358657837,15429885,217,171,45,3334.1326397175535
bellmanFord,Guadeloupe,temps,32607,11543,629.7308608812605,1441537189,31781,-1,-1,3334.1326397175535
dijikstra,Guadeloupe,temps,32607,11543,629.7308608812605,18298282,679,609,74,3334.1326397175535
astar,Guadeloupe,temps,32607,11543,629.7308608812605,15473941,578,505,75,3334.1326397175535
bellmanFord,Guadeloupe,longueur,20466,19664,48503.56424033642,1063628294,31854,-1,-1,36158.694332800405
dijikstra,Guadeloupe,longueur,20466,19664,48503.56424033642,64479105,23960,23926,208,36158.694332800405
astar,Guadeloupe,longueur,20466,19664,48503.56424033642,43595471,12780,12567,301,36158.694332800405
bellmanFord,Guadeloupe,temps,20466,19664,2273.2055348432095,1265580908,31781,-1,-1,36158.694332800405
dijikstra,Guadeloupe,temps,20466,19664,2273.2055348432095,74756292,24014,23928,391,36158.694332800405
astar,Guadeloupe,temps,20466,19664,2273.2055348432095,77140410,23228,23139,357,36158.694332800405
bellmanFord,Guadeloupe,longueur,25880,9968,3815.4360580444336,1096691428,31854,-1,-1,3175.115198675645
dijikstra,Guadeloupe,longueur,25880,9968,3815.4360580444336,19635432,794,759,38,3175.115198675645
astar,Guadeloupe,longueur,25880,9968,3815.4360580444336,15099389,293,235,57,3175.115198675645
bellmanFord,Guadeloupe,temps,25880,9968,230.91008303233556,1057287204,31781,-1,-1,3175.115198675645
dijikstra,Guadeloupe,temps,25880,9968,230.91008303233556,17655342,642,583,58,3175.115198675645
astar,Guadeloupe,temps,25880,9968,230.91008303233556,16134683,579,526,55,3175.115198675645
bellmanFord,Guadeloupe,longueur,5950,18427,33426.47400140762,817717185,31854,-1,-1,26518.200313260033
dijikstra,Guadeloupe,longueur,5950,18427,33426.47400140762,65179329,22899,22859,226,26518.200313260033
astar,Guadeloupe,longueur,5950,18427,33426.47400140762,34482229,8843,8636,280,26518.200313260033
bellmanFord,Guadeloupe,temps,5950,18427,1750.623150161148,933222223,31781,-1,-1,26518.200313260033
dijikstra,Guadeloupe,temps,5950,18427,1750.623150161148,80875430,24510,24399,385,26518.200313260033
astar,Guadeloupe,temps,5950,18427,1750.623150161148,79100211,23306,23147,376,26518.200313260033
bellmanFord,Guadeloupe,longueur,5756,12501,87402.19802570343,1759846896,31854,-1,-1,54474.769797378074
dijikstra,Guadeloupe,longueur,5756,12501,87402.19802570343,65778353,27757,27632,127,54474.769797378074
astar,Guadeloupe,longueur,5756,12501,87402.19802570343,60221018,19744,19526,290,54474.769797378074
bellmanFord,Guadeloupe,temps,5756,12501,3745.5740836808804,1847955223,31781,-1,-1,54474.769797378074
dijikstra,Guadeloupe,temps,5756,12501,3745.5740836808804,75236294,27141,26971,247,54474.769797378074
astar,Guadeloupe,temps,5756,12501,3745.5740836808804,78379098,26534,26352,312,54474.769797378074
bellmanFord,Guadeloupe,longueur,9202,7833,31838.712893009186,966006016,31854,-1,-1,26422.92108928011
dijikstra,Guadeloupe,longueur,9202,7833,31838.712893009186,64756816,20725,20591,152,26422.92108928011
astar,Guadeloupe,longueur,9202,7833,31838.712893009186,32698959,8468,8255,228,26422.92108928011
bellmanFord,Guadeloupe,temps,9202,7833,1586.276149396005,1052007388,31781,-1,-1,26422.92108928011
dijikstra,Guadeloupe,temps,9202,7833,1586.276149396005,67772849,21925,21664,284,26422.92108928011
astar,Guadeloupe,temps,9202,7833,1586.276149396005,65419528,19857,19596,311,26422.92108928011
bellmanFord,Guadeloupe,longueur,3228,4744,6934.89448928833,843101456,31854,-1,-1,4546.490516507361
dijikstra,Guadeloupe,longueur,3228,4744,6934.89448928833,28028369,4444,4348,139,4546.490516507361
astar,Guadeloupe,longueur,3228,4744,6934.89448928833,15440409,632,577,60,4546.490516507361
bellmanFord,Guadeloupe,temps,3228,4744,558.757638406035,939259421,31781,-1,-1,4546.490516507361
dijikstra,Guadeloupe,temps,3228,4744,558.757638406035,30003081,6414,6187,239,4546.490516507361
astar,Guadeloupe,temps,3228,4744,558.757638406035,26952861,5315,5136,222,4546.490516507361
bellmanFord,Guadeloupe,longueur,15347,27711,51328.6873922348,1037195809,31854,-1,-1,28807.64004527265
dijikstra,Guadeloupe,longueur,15347,27711,51328.6873922348,62483284,24062,24034,137,28807.64004527265
astar,Guadeloupe,longueur,15347,27711,51328.6873922348,48430088,16452,16269,183,28807.64004527265
bellmanFord,Guadeloupe,temps,15347,27711,2370.8515367054147,1060863463,31781,-1,-1,28807.64004527265
dijikstra,Guadeloupe,temps,15347,27711,2370.8515367054147,66539541,22909,22804,315,28807.64004527265
astar,Guadeloupe,temps,15347,27711,2370.8515367054147,63404511,21512,21294,302,28807.64004527265
bellmanFord,Guadeloupe,longueur,24993,14083,19050.73901605606,1365814383,31854,-1,-1,12414.071790167298
dijikstra,Guadeloupe,longueur,24993,14083,19050.73901605606,18657472,1640,1610,37,12414.071790167298
astar,Guadeloupe,longueur,24993,14083,19050.73901605606,17205316,739,716,30,12414.071790167298
bellmanFord,Guadeloupe,temps,24993,14083,936.6122079767503,1393803738,31781,-1,-1,12414.071790167298
dijikstra,Guadeloupe,temps,24993,14083,936.6122079767503,19703094,1426,1381,47,12414.071790167298
astar,Guadeloupe,temps,24993,14083,936.6122079767503,16820406,1191,1155,42,12414.071790167298
bellmanFord,Guadeloupe,longueur,29962,34195,12011.28311920166,746485885,31854,-1,-1,9157.485971418844
dijikstra,Guadeloupe,longueur,29962,34195,12011.28311920166,29204023,6196,6084,138,9157.485971418844
astar,Guadeloupe,longueur,29962,34195,12011.28311920166,19229601,2157,2038,124,9157.485971418844
bellmanFord,Guadeloupe,temps,29962,34195,802.9288135190687,864477183,31781,-1,-1,9157.485971418844
dijikstra,Guadeloupe,temps,29962,34195,802.9288135190687,46353432,10959,10686,307,9157.485971418844
astar,Guadeloupe,temps,29962,34195,802.9288135190687,38004309,9086,8797,301,9157.485971418844
bellmanFord,Guadeloupe,longueur,22200,1173,89565.6451638937,1212516040,31854,-1,-1,58303.059317161256
dijikstra,Guadeloupe,longueur,22200,1173,89565.6451638937,78291896,30738,30693,206,58303.059317161256
astar,Guadeloupe,longueur,22200,1173,89565.6451638937,77927253,25962,25851,313,58303.059317161256
bellmanFord,Guadeloupe,temps,22200,1173,3968.785378109984,1422458418,31781,-1,-1,58303.059317161256
dijikstra,Guadeloupe,temps,22200,1173,3968.785378109984,85279406,30396,30316,391,58303.059317161256
astar,Guadeloupe,temps,22200,1173,3968.785378109984,94971791,30163,30051,383,58303.059317161256
bellmanFord,Guadeloupe,longueur,17408,21766,20010.136556386948,1034372540,31854,-1,-1,13426.521624361274
dijikstra,Guadeloupe,longueur,17408,21766,20010.136556386948,37486459,11079,10971,138,13426.521624361274
astar,Guadeloupe,longueur,17408,21766,20010.136556386948,23737746,4578,4441,162,13426.521624361274
bellmanFord,Guadeloupe,temps,17408,21766,934.3899566159432,1067652170,31781,-1,-1,13426.521624361274
dijikstra,Guadeloupe,temps,17408,21766,934.3899566159432,41965060,10708,10456,265,13426.521624361274
astar,Guadeloupe,temps,17408,21766,934.3899566159432,36687691,9268,9055,253,13426.521624361274
bellmanFord,Guadeloupe,longueur,8431,30083,32391.855954647064,1203591474,31854,-1,-1,26887.743606954355
dijikstra,Guadeloupe,longueur,8431,30083,32391.855954647064,41126187,13612,13514,118,26887.743606954355
astar,Guadeloupe,longueur,8431,30083,32391.855954647064,32664293,7233,6979,290,26887.743606954355
bellmanFord,Guadeloupe,temps,8431,30083,1761.429633020673,1281238357,31781,-1,-1,26887.743606954355
dijikstra,Guadeloupe,temps,8431,30083,1761.429633020673,45788227,13781,13606,243,26887.743606954355
astar,Guadeloupe,temps,8431,30083,1761.429633020673,44626562,12863,12644,250,26887.743606954355
bellmanFord,Guadeloupe,longueur,3677,19410,25083.312210083008,938867510,31854,-1,-1,21216.894565309183
bellmanFord,Guadeloupe,temps,3677,19410,976.0244024383743,1011995970,31781,-1,-1,21216.894565309183
bellmanFord,Guadeloupe,longueur,29487,27328,9031.761908531189,1120254976,31854,-1,-1,7213.594391531939
dijikstra,Guadeloupe,longueur,29487,27328,9031.761908531189,21063414,2740,2671,70,7213.594391531939
astar,Guadeloupe,longueur,29487,27328,9031.761908531189,17637972,674,608,88,7213.594391531939
bellmanFord,Guadeloupe,temps,29487,27328,529.2572029168264,1147214726,31781,-1,-1,7213.594391531939
dijikstra,Guadeloupe,temps,29487,27328,529.2572029168264,23246115,2684,2570,127,7213.594391531939
astar,Guadeloupe,temps,29487,27328,529.2572029168264,18283138,2086,1979,118,7213.594391531939
bellmanFord,Guadeloupe,longueur,12402,31823,28635.25084710121,1262584839,31854,-1,-1,21128.45921768315
dijikstra,Guadeloupe,longueur,12402,31823,28635.25084710121,43545372,13843,13740,132,21128.45921768315
astar,Guadeloupe,longueur,12402,31823,28635.25084710121,30821294,6570,6402,247,21128.45921768315
bellmanFord,Guadeloupe,temps,12402,31823,1656.1668794918053,1339553158,31781,-1,-1,21128.45921768315
dijikstra,Guadeloupe,temps,12402,31823,1656.1668794918053,60790531,16813,16578,293,21128.45921768315
astar,Guadeloupe,temps,12402,31823,1656.1668794918053,52537868,15385,15150,291,21128.45921768315
bellmanFord,Guadeloupe,longueur,3849,706,67107.92693734169,1276158161,31854,-1,-1,40580.762570839695
dijikstra,Guadeloupe,longueur,3849,706,67107.92693734169,75725658,30340,30255,141,40580.762570839695
astar,Guadeloupe,longueur,3849,706,67107.92693734169,49723848,15657,15397,289,40580.762570839695
bellmanFord,Guadeloupe,temps,3849,706,2912.737601947784,1306490698,31781,-1,-1,40580.762570839695
dijikstra,Guadeloupe,temps,3849,706,2912.737601947784,87431825,30385,30220,276,40580.762570839695
astar,Guadeloupe,temps,3849,706,2912.737601947784,84189555,28798,28549,299,40580.762570839695
bellmanFord,Guadeloupe,longueur,9287,932,26388.35724878311,931272490,31854,-1,-1,21284.279534336223
dijikstra,Guadeloupe,longueur,9287,932,26388.35724878311,58418107,20234,20148,246,21284.279534336223
astar,Guadeloupe,longueur,9287,932,26388.35724878311,23794100,4113,3905,271,21284.279534336223
bellmanFord,Guadeloupe,temps,9287,932,1727.870326077053,990363211,31781,-1,-1,21284.279534336223
dijikstra,Guadeloupe,temps,9287,932,1727.870326077053,78593448,23192,23094,441,21284.279534336223
astar,Guadeloupe,temps,9287,932,1727.870326077053,68112040,20849,20699,421,21284.279534336223
bellmanFord,Guadeloupe,longueur,8512,12260,48695.137125730515,1250066068,31854,-1,-1,33542.830502055265
dijikstra,Guadeloupe,longueur,8512,12260,48695.137125730515,65425676,24457,24351,158,33542.830502055265
astar,Guadeloupe,longueur,8512,12260,48695.137125730515,48018236,13157,12916,303,33542.830502055265
bellmanFord,Guadeloupe,temps,8512,12260,2862.1908820772787,1292588085,31781,-1,-1,33542.830502055265
dijikstra,Guadeloupe,temps,8512,12260,2862.1908820772787,82658841,27832,27622,293,33542.830502055265
astar,Guadeloupe,temps,8512,12260,2862.1908820772787,80671468,25616,25419,315,33542.830502055265
bellmanFord,Guadeloupe,longueur,13961,32937,41753.91650104523,1099358854,31854,-1,-1,35014.313088046496
dijikstra,Guadeloupe,longueur,13961,32937,41753.91650104523,61227903,22481,22428,152,35014.313088046496
astar,Guadeloupe,longueur,13961,32937,41753.91650104523,35831948,9609,9397,269,35014.313088046496
bellmanFord,Guadeloupe,temps,13961,32937,1912.1105806497355,1134128123,31781,-1,-1,35014.313088046496
dijikstra,Guadeloupe,temps,13961,32937,1912.1105806497355,77298424,23083,22996,355,35014.313088046496
astar,Guadeloupe,temps,13961,32937,1912.1105806497355,75396621,22531,22424,447,35014.313088046496
bellmanFord,Guadeloupe,longueur,31262,20735,35087.800335645676,1051331684,31854,-1,-1,24600.419689328355
dijikstra,Guadeloupe,longueur,31262,20735,35087.800335645676,59319285,20789,20648,157,24600.419689328355
astar,Guadeloupe,longueur,31262,20735,35087.800335645676,36744521,9939,9804,210,24600.419689328355
bellmanFord,Guadeloupe,temps,31262,20735,1511.5171375556054,1061928287,31781,-1,-1,24600.419689328355
dijikstra,Guadeloupe,temps,31262,20735,1511.5171375556054,61086303,18452,18192,324,24600.419689328355
astar,Guadeloupe,temps,31262,20735,1511.5171375556054,55413423,16350,16126,288,24600.419689328355
bellmanFord,Guadeloupe,longueur,30418,16328,41312.42691540718,1072781881,31854,-1,-1,29140.61581833462
dijikstra,Guadeloupe,longueur,30418,16328,41312.42691540718,58275175,22302,22168,157,29140.61581833462
astar,Guadeloupe,longueur,30418,16328,41312.42691540718,37523401,9400,9233,276,29140.61581833462
bellmanFord,Guadeloupe,temps,30418,16328,1765.7125370848776,1100064237,31781,-1,-1,29140.61581833462
dijikstra,Guadeloupe,temps,30418,16328,1765.7125370848776,65361306,20918,20623,318,29140.61581833462
astar,Guadeloupe,temps,30418,16328,1765.7125370848776,57112310,17617,17374,303,29140.61581833462
bellmanFord,Guadeloupe,longueur,6870,6475,5786.321054458618,1042080899,31854,-1,-1,3847.6596759816234
dijikstra,Guadeloupe,longueur,6870,6475,5786.321054458618,20801292,1871,1752,122,3847.6596759816234
astar,Guadeloupe,longueur,6870,6475,5786.321054458618,15475367,447,386,60,3847.6596759816234
bellmanFord,Guadeloupe,temps,6870,6475,468.4190262699128,1105167840,31781,-1,-1,3847.6596759816234
dijikstra,Guadeloupe,temps,6870,6475,468.4190262699128,21754785,2802,2587,215,3847.6596759816234
astar,Guadeloupe,temps,6870,6475,468.4190262699128,19673800,2254,2116,157,3847.6596759816234
bellmanFord,Guadeloupe,longueur,9343,3793,46790.31258583069,902914245,31854,-1,-1,32863.982695471605
dijikstra,Guadeloupe,longueur,9343,3793,46790.31258583069,69850396,25600,25559,267,32863.982695471605
astar,Guadeloupe,longueur,9343,3793,46790.31258583069,45032344,14072,13867,256,32863.982695471605
bellmanFord,Guadeloupe,temps,9343,3793,2048.123980698473,935382576,31781,-1,-1,32863.982695471605
dijikstra,Guadeloupe,temps,9343,3793,2048.123980698473,84028250,25295,25183,406,32863.982695471605
astar,Guadeloupe,temps,9343,3793,2048.123980698473,82787145,24285,24127,416,32863.982695471605
bellmanFord,Guadeloupe,longueur,29804,23410,27497.14998537302,1015870133,31854,-1,-1,23443.54338620955
dijikstra,Guadeloupe,longueur,29804,23410,27497.14998537302,57903481,19939,19785,208,23443.54338620955
